Time	Iteration	AverageReward	StdRewards	MaxRewardRollout	MinRewardRollout	timesteps
93.66538739204407	10	200.54575904797187	0.026476759704504443	200.58072189521235	200.44344929600675	490597
188.11001563072205	20	200.83952606302904	0.08604211215322917	200.98142473394765	200.6111116343056	992263
282.1310074329376	30	200.84637619055005	0.10552966906963873	200.96025194328996	200.60347920083038	1498102
375.7041504383087	40	200.93208457838614	0.09191120950322197	201.02440198121383	200.68988824892483	2004130
469.16972184181213	50	200.98514354197377	0.0777435392529689	201.07250883650488	200.7619852613158	2511943
562.5070734024048	60	201.159272175713	0.03667945232461493	201.22006621025662	201.07951979339921	3020791
656.2327699661255	70	201.22622948735415	0.04261096324816575	201.3176101585851	201.10610558393242	3527515
749.9596147537231	80	201.3247543869921	0.06531866027833104	201.41070264641897	201.177828720183	4034324
843.6541950702667	90	201.37298515457636	0.08898881692181637	201.50803103841	201.18721946936054	4541961
936.9801857471466	100	201.45237040912784	0.10644052140873966	201.5623206968556	201.1362120279954	5049668
1030.4555225372314	110	201.50135069611875	0.07329937086199663	201.5924469650414	201.26526842171347	5556533
1123.7401406764984	120	197.8475417692547	25.40947076636978	201.57993106357608	19.98226953638966	6063245
1217.0260863304138	130	201.46940748384554	0.07140929024528513	201.57972059243312	201.2680907808578	6567883
1310.2772316932678	140	201.52179048158277	0.06888870094705282	201.62866433909403	201.30004650602757	7072533
1404.1273691654205	150	201.50009594271782	0.09430743893386863	201.62724170756434	201.1919421504725	7576729
1497.6641664505005	160	201.5157332455458	0.08040542181804833	201.62182488674983	201.2398170301742	8082962
1590.7458198070526	170	201.47530715367603	0.039905318032983673	201.5614360662813	201.36801547568672	8590036
1684.7427775859833	180	201.51079084917455	0.07959370035259408	201.6356570119416	201.36596860530346	9096510
1777.778725385666	190	192.3727936934974	40.00785644951783	201.62426575730282	17.981835143831304	9598502
1871.79892039299	200	201.52231398827152	0.07142088273124254	201.61557277200433	201.21189307041146	10105520
1965.1144015789032	210	201.541260296336	0.052610851776552614	201.6448328543127	201.43370051763029	10609011
2058.7095448970795	220	201.54389615938055	0.0660031748758346	201.64803976197084	201.36464066107888	11111267
2152.366472005844	230	201.55849797939766	0.08222164434090513	201.6713934796274	201.30451183541737	11618107
2246.0966703891754	240	201.53670860131786	0.07294001042683174	201.6476950783067	201.38043642075758	12124379
2339.8289728164673	250	201.50729171388255	0.07383690319014753	201.62905139953273	201.2634956271492	12630329
2434.491993665695	260	201.56445106250777	0.06370685487245005	201.64294042484426	201.38888019169087	13135875
2528.7948248386383	270	201.51535706233508	0.07716965334827054	201.61983093328317	201.2793984671462	13641068
2622.8068792819977	280	201.56589464847653	0.053392010328088296	201.64475674440664	201.26313690428134	14147377
2716.9822585582733	290	200.1734447259456	13.367577412389613	201.66147334220068	67.17226747530145	14654883
2811.0014476776123	300	201.51558485938602	0.08678949910857034	201.60920212342285	201.12303228369444	15158507
2904.821875333786	310	201.55438764274743	0.08569729205455093	201.7030274916775	201.2867250184726	15665836
2999.3337213993073	320	201.5360800351522	0.09341391650753642	201.6721300977566	201.09589086981714	16173482
3092.973519563675	330	201.56814511704331	0.06585405169253136	201.68875482897715	201.39581344567407	16681551
3187.2044801712036	340	201.57320602115848	0.06318978867989153	201.70126854927923	201.45164067810038	17190145
3280.963456630707	350	201.5740930737863	0.056660463432420295	201.65422856419312	201.39481969856513	17695593
3374.8713059425354	360	201.5608926432998	0.05270669894839982	201.6408988827724	201.43580285074734	18203488
3469.0211935043335	370	201.55535887823086	0.0977046840746683	201.68420024829197	201.11741402855705	18709273
3563.2984104156494	380	201.57312785282636	0.08639260754019609	201.69812552388626	201.26431830556498	19213945
3657.2540938854218	390	201.52921174072748	0.08227823385997023	201.6354226637527	201.1687596746453	19720990
3751.306976079941	400	201.58974003731265	0.057449181932997105	201.67860686234923	201.33371568305915	20228160
3845.2154698371887	410	201.56674198499303	0.0716295895157881	201.66957576099492	201.2086109942151	20735059
3939.959626197815	420	201.59567990720913	0.07980747409263123	201.69071662127072	201.1988070039555	21243596
4034.18630695343	430	201.60895854145218	0.06157154038379453	201.68861688184927	201.32090790776064	21751944
4128.0192720890045	440	201.51884926227996	0.06963339914417038	201.61551836362284	201.28106072495595	22258980
4222.371747016907	450	201.5738782437437	0.09737671169537195	201.6572923791754	201.2298442209615	22768527
4316.24415397644	460	201.54609838263002	0.06920202465766101	201.64612038657376	201.3009926601609	23276023
4410.454536676407	470	201.55594094590674	0.0601669151394826	201.64384807537428	201.42081536885627	23782306
4504.053652048111	480	201.54785553910014	0.07786238813395013	201.67298372818416	201.36019355660252	24288051
4597.081699132919	490	201.5318935885384	0.060370745265180985	201.63709173780953	201.36902906197594	24792402
4690.7432062625885	500	201.5390428425061	0.0578769975162656	201.6389794935533	201.41706350493877	25300048
4785.056563138962	510	201.52096962743312	0.07432374861316676	201.65002731970975	201.33277028444002	25807916
4879.315979003906	520	201.54621442634857	0.061906450596874475	201.6328293596782	201.38411585209593	26316467
4973.350554466248	530	201.54306630074893	0.08575913303029771	201.68966218072185	201.16909465835022	26824872
5066.9422562122345	540	201.56223865113657	0.060626536977311865	201.64874402026513	201.38511837867836	27332082
5160.966284275055	550	201.54752649933798	0.07193972191429832	201.68785557841295	201.3543689751462	27837889
5254.586931705475	560	201.55075054615563	0.10320634556797714	201.6960053282341	201.07551013508208	28342446
5348.760312795639	570	201.56693710703556	0.10467449201871915	201.68570251610538	201.19654669771606	28849648
5442.491644859314	580	201.54426932627405	0.10417242759508821	201.68652619495194	201.23795083275064	29358495
